kodifikasi,nama,lokasi,kotamadya,kecamatan,kelurahan,luas,jenis
825050003,JH Bojana Tirta IV, Jl. Bojana Tirta IV , Jakarta Timur , Pulo Gadung , Pisangan Timur ,2800, Jalur Hijau Jalan 
825050001,JH Wisma Jaya, Jl. Wisma Jaya , Jakarta Timur , Pulo Gadung , Pisangan Timur ,1500, Jalur Hijau Jalan 
825050028,JH Kayu Jati III, Jl. Kayu Jati III , Jakarta Timur , Pulo Gadung , Rawamangun ,900, Jalur Hijau Jalan 
825050059,JH Balap Sepeda, Jl. Balap Sepeda , Jakarta Timur , Pulo Gadung , Rawamangun ,1000, Jalur Hijau Jalan 
825050026,JH Rawamangun Muka, Jl. Rawamangun Muka , Jakarta Timur , Pulo Gadung , Rawamangun ,5250, Jalur Hijau Jalan 
825050024,JH Penggambiran, Jl. Penggambiran , Jakarta Timur , Pulo Gadung , Rawamangun ,2000, Jalur Hijau Jalan 
825050068,JH Pemuda (Rawamangun), Jl. Pemuda , Jakarta Timur , Pulo Gadung , Rawamangun ,1000, Jalur Hijau Jalan 
825050022,JH Balai Pustaka Timur, Jl. Balai Pustaka Timur , Jakarta Timur , Pulo Gadung , Rawamangun ,6780, Jalur Hijau Jalan 
825050031,JH Lodan Raya (Rawamangun), Jl. Lodan Raya , Jakarta Timur , Pulo Gadung , Rawamangun ,900, Jalur Hijau Jalan 
825050029,JH Kayu Jati Baru, Jl. Kayu Jati Baru , Jakarta Timur , Pulo Gadung , Rawamangun ,2000, Jalur Hijau Jalan 
825050027,JH Kayu Jati, Jl. Kayu Jati , Jakarta Timur , Pulo Gadung , Rawamangun ,1080, Jalur Hijau Jalan 
825050025,JH Kedondong (Rawamangun), Jl. Kedondong , Jakarta Timur , Pulo Gadung , Rawamangun ,1500, Jalur Hijau Jalan 
825050023,JH Waru, Jl. Waru , Jakarta Timur , Pulo Gadung , Rawamangun ,8000, Jalur Hijau Jalan 
825050067,JH Balai Pustaka, Jl. Balai Pustaka , Jakarta Timur , Pulo Gadung , Rawamangun ,1000, Jalur Hijau Jalan 
825050021,JH Balai Pustaka Barat, Jl. Balai Pustaka Barat , Jakarta Timur , Pulo Gadung , Rawamangun ,2300, Jalur Hijau Jalan 
825050030,JH Nilam Raya, Jl. Nilam Raya , Jakarta Timur , Pulo Gadung , Rawamangun ,1500, Jalur Hijau Jalan 
822040046,JH Kelapa Dua (Kali Baru), Jl. Kelapa Dua , Jakarta Utara , Cilincing , -   ,2784, Jalur Hijau Jalan 
822040002,JH Cendrawasih, Jl. Cendrawasih , Jakarta Utara , Cilincing , -   ,2700, Jalur Hijau Jalan 
822040044,JH Kosambi, Jl. Kosambi , Jakarta Utara , Cilincing , -   ,700, Jalur Hijau Jalan 
822040042,JH Cilincing Raya, Jl. Cilincing Raya , Jakarta Utara , Cilincing , -   ,9000, Jalur Hijau Jalan 
822040051,JH Kali Baru Timur 7, Jl. Kali Baru Timur 7 , Jakarta Utara , Cilincing , -   ,1050, Jalur Hijau Jalan 
822040040,JH Kali Baru Barat 1, Jl. Kali Baru Barat 1 , Jakarta Utara , Cilincing , -   ,1100, Jalur Hijau Jalan 
822040049,JH Cilincing Baru, Jl. Cilincing Baru , Jakarta Utara , Cilincing , -   ,3800, Jalur Hijau Jalan 
822040038,JH Cilincing Raya (Pioner), Jl. Cilincing Raya (Pioner) , Jakarta Utara , Cilincing , -   ,918, Jalur Hijau Jalan 
822040005,JH Cakung Drain, Jl. Cakung Drain , Jakarta Utara , Cilincing , -   ,14100, Jalur Hijau Jalan 
822040047,JH Kali Baru Timur 1, Jl. Kali Baru Timur 1 , Jakarta Utara , Cilincing , -   ,1650, Jalur Hijau Jalan 
822040036,JH Cilincing Raya (Bogasari), Jl. Cilincing Raya (Bogasari) , Jakarta Utara , Cilincing , -   ,2300, Jalur Hijau Jalan 
822040003,JH Beo, Jl. Beo , Jakarta Utara , Cilincing , -   ,1700, Jalur Hijau Jalan 
822040045,JH Kali Baru Timur 4, Jl. Kali Baru Timur 4 , Jakarta Utara , Cilincing , -   ,345, Jalur Hijau Jalan 
822040001,JH Tipar Cakung, Jl. Tipar Cakung , Jakarta Utara , Cilincing , -   ,7480, Jalur Hijau Jalan 
822040043,JH Kali Baru Timur 6, Jl. Kali Baru Timur 6 , Jakarta Utara , Cilincing , -   ,1700, Jalur Hijau Jalan 
822040041,JH Kali Baru Barat 14, Jl. Kali Baru Barat 14 , Jakarta Utara , Cilincing , -   ,650, Jalur Hijau Jalan 
822040050,JH Kali Baru Barat 13, Jl. Kali Baru Barat 13 , Jakarta Utara , Cilincing , -   ,700, Jalur Hijau Jalan 
822040039,JH Cilincing Raya (Tn.Md), Jl. Cilincing Raya (Tanah Merd , Jakarta Utara , Cilincing , -   ,840, Jalur Hijau Jalan 
822040048,JH Kali Baru Timur 10, Jl. Kali Baru Timur 10 , Jakarta Utara , Cilincing , -   ,3100, Jalur Hijau Jalan 
822040037,JH Kali Baru Barat (Kali Baru), Jl. Kali Baru Barat , Jakarta Utara , Cilincing , -   ,1115, Jalur Hijau Jalan 
822040004,JH Manunggal Juang, Jl. Manunggal Juang , Jakarta Utara , Cilincing , -   ,1575, Jalur Hijau Jalan 
822040018,JH Sungai Landak Terusan, Jl. Sungai Landak Terusan , Jakarta Utara , Cilincing , Cilincing ,4000, Jalur Hijau Jalan 
822040016,JH Arteri (Cilincing), Jl. Arteri / Jl. Baru , Jakarta Utara , Cilincing , Cilincing ,13200, Jalur Hijau Jalan 
822040019,JH Merunda Tengah, Jl. Merunda Tengah , Jakarta Utara , Cilincing , Cilincing ,4500, Jalur Hijau Jalan 
822040017,JH Sungai Landak, Jl. Sungai Landak , Jakarta Utara , Cilincing , Cilincing ,6650, Jalur Hijau Jalan 
822040013,JH Marunda Baru Raya, Jl. Marunda Baru Raya , Jakarta Utara , Cilincing , Marunda ,5500, Jalur Hijau Jalan 
822040014,JH Marunda Baru Dp.Kel, Jl. Marunda Baru Depan Kelurah , Jakarta Utara , Cilincing , Marunda ,1800, Jalur Hijau Jalan 
822040012,JH Bidara, Jl. Bidara , Jakarta Utara , Cilincing , Marunda ,10600, Jalur Hijau Jalan 
822040015,"JH Marunda 4,5,6"," Jl. Marunda 4,5,6 ", Jakarta Utara , Cilincing , Marunda ,2300, Jalur Hijau Jalan 
822040011,JH Green Garden Lama, Jl. Green Garden Lama , Jakarta Utara , Cilincing , Rorotan ,3700, Jalur Hijau Jalan 
822040009,JH Rorotan, Jl. Rorotan , Jakarta Utara , Cilincing , Rorotan ,5400, Jalur Hijau Jalan 
822040007,JH Malaka Bulak, Jl. Malaka Bulak , Jakarta Utara , Cilincing , Rorotan ,4800, Jalur Hijau Jalan 
822040010,JH Babek, Jl. Babek , Jakarta Utara , Cilincing , Rorotan ,2000, Jalur Hijau Jalan 
822040008,JH Rorotan I, Jl. Rorotan I(Cipedak A)(Jagakarsa A) , Jakarta Utara , Cilincing , Rorotan ,1350, Jalur Hijau Jalan 
822040006,JH MKJ Skala B.S. Kendal, Jl. MKJ Skala Besar Sungai Ken , Jakarta Utara , Cilincing , Rorotan ,3800, Jalur Hijau Jalan 
822040024,JH SMU 92, Jl. SMU 92 , Jakarta Utara , Cilincing , Semper Barat ,1350, Jalur Hijau Jalan 
822040022,JH Angin Prahara, Jl. Angin Prahara , Jakarta Utara , Cilincing , Semper Barat ,550, Jalur Hijau Jalan 
822040031,JH Pemadam (Semper Tmr), Jl. Pemadam , Jakarta Utara , Cilincing , Semper Barat ,4800, Jalur Hijau Jalan 
822040020,JH Kesemek, Jl. Camar I , Jakarta Utara , Cilincing , Semper Barat ,2000, Jalur Hijau Jalan 
822040029,JH Gang VIII Blok F, Jl. Gang VIII Blok F , Jakarta Utara , Cilincing , Semper Barat ,800, Jalur Hijau Jalan 
822040027,JH Tipar Baru, Jl. Tipar Baru , Jakarta Utara , Cilincing , Semper Barat ,1400, Jalur Hijau Jalan 
822040025,JH Gereja Tugu, Jl. Gereja Tugu , Jakarta Utara , Cilincing , Semper Barat ,1250, Jalur Hijau Jalan 
822040023,JH Cacing, Jl. Cacing , Jakarta Utara , Cilincing , Semper Barat ,287550, Jalur Hijau Jalan 
822040032,JH Kebon Baru (Semper Tmr), Jl. Kebon Baru , Jakarta Utara , Cilincing , Semper Barat ,1250, Jalur Hijau Jalan 
822040021,JH Dewaruci, Jl. Dewaruci , Jakarta Utara , Cilincing , Semper Barat ,900, Jalur Hijau Jalan 
822040030,JH Y, Jl. Y ( Semper ) , Jakarta Utara , Cilincing , Semper Barat ,800, Jalur Hijau Jalan 
822040028,JH Gang VI, Jl. Gang VI , Jakarta Utara , Cilincing , Semper Barat ,500, Jalur Hijau Jalan 
822040026,JH Tugu Raya, Jl. Tugu Raya , Jakarta Utara , Cilincing , Semper Barat ,1300, Jalur Hijau Jalan 
822040035,JH Pemakaman Semper Timur, Komp. Pemakaman Semper Tmr. , Jakarta Utara , Cilincing , Semper Timur ,320, Jalur Hijau Jalan 
822040033,JH Madya Kebantenan, Jl. Madya Kebantenan , Jakarta Utara , Cilincing , Semper Timur ,2800, Jalur Hijau Jalan 
822040034,JH Kebantenan, Jl. Kebantenan , Jakarta Utara , Cilincing , Semper Timur ,1715, Jalur Hijau Jalan 
22031011,JH Gading Kirana, Jl. Gading Kirana , Jakarta Utara , Kelapa Gading , Kelapa Gading Barat ,7337, Jalur Hijau Jalan 
22031009,JH Perintis Kemerdekaan, Jl. Perintis Kemerdekaan , Jakarta Utara , Kelapa Gading , Kelapa Gading Barat ,4421, Jalur Hijau Jalan 
22031016,JH Pulau Galang, Jl Pulau Galang , Jakarta Utara , Kelapa Gading , Kelapa Gading Barat ,2455, Jalur Hijau Jalan 
822031003,JH Kelapa Dua (Klp Gading Brt), Jl. Kelapa Dua , Jakarta Utara , Kelapa Gading , Kelapa Gading Barat ,5000, Jalur Hijau Jalan 
22031012,JH Pelepah, Jl. Pelepah , Jakarta Utara , Kelapa Gading , Kelapa Gading Barat ,2436, Jalur Hijau Jalan 
22031010,JH Tabah Raya, Jl. Tabah Raya , Jakarta Utara , Kelapa Gading , Kelapa Gading Barat ,5873, Jalur Hijau Jalan 
22031008,JH Boulevard Gading Raya, Jl. Boulevard Gading Raya , Jakarta Utara , Kelapa Gading , Kelapa Gading Barat ,2150, Jalur Hijau Jalan 
22031015,JH Gereja Yakobus, Jl. Pulau Raya , Jakarta Utara , Kelapa Gading , Kelapa Gading Barat ,2478, Jalur Hijau Jalan 
822031005,JH Bendungan Melayu (Kelapa Gading Barat), Jl. Bendungan Melayu , Jakarta Utara , Kelapa Gading , Kelapa Gading Barat ,1000, Jalur Hijau Jalan 
22031002,JH Boulevard Barat, Jl Boulevard Barat , Jakarta Utara , Kelapa Gading , Kelapa Gading Barat ,12061, Jalur Hijau Jalan 
22031020,JH Gading Raya, Jl Gading Raya , Jakarta Utara , Kelapa Gading , Kelapa Gading Timur ,1296, Jalur Hijau Jalan 
822031024,JH Kebon Bibit Boulevard Timur, Jl. Boulevard Timur , Jakarta Utara , Kelapa Gading , Kelapa Gading Timur ,9000, Jalur Hijau Jalan 
22031018,JH Tarian Barat, Jl. Tarian Barat , Jakarta Utara , Kelapa Gading , Kelapa Gading Timur ,2686, Jalur Hijau Jalan 
822031022,JH Pulau Karya, Jl. Pulau Karya , Jakarta Utara , Kelapa Gading , Kelapa Gading Timur ,700, Jalur Hijau Jalan 
22031005,JH Gading Putih Raya Utara, Jl Gading Putih Raya Utara , Jakarta Utara , Kelapa Gading , Kelapa Gading Timur ,622, Jalur Hijau Jalan 
822031009,JH Gading Elok Raya, Jl. Gading Elok Raya , Jakarta Utara , Kelapa Gading , Kelapa Gading Timur ,1145, Jalur Hijau Jalan 
22031014,JH Gading Indah, Jl Gading Indah Raya , Jakarta Utara , Kelapa Gading , Kelapa Gading Timur ,2748, Jalur Hijau Jalan 
22031003,JH Gading Elok Raya Utara, Jl Gading Elok Raya Utara , Jakarta Utara , Kelapa Gading , Kelapa Gading Timur ,2590, Jalur Hijau Jalan 
22031001,JH Boulevard Timur, Jl Boulevard Timur , Jakarta Utara , Kelapa Gading , Kelapa Gading Timur ,2724, Jalur Hijau Jalan 
22031019,JH Tarian Timur, Jl. Tarian Timur , Jakarta Utara , Kelapa Gading , Kelapa Gading Timur ,2684, Jalur Hijau Jalan 
822031023,JH Kebon Bibit Boulevard Barat, Jl. Boulevard Barat , Jakarta Utara , Kelapa Gading , Kelapa Gading Timur ,18150, Jalur Hijau Jalan 
22031017,JH Bermis, Jl. Bermis , Jakarta Utara , Kelapa Gading , Kelapa Gading Timur ,508, Jalur Hijau Jalan 
22031006,JH Sawit Raya, Jl Kelapa Sawit Raya , Jakarta Utara , Kelapa Gading , Kelapa Gading Timur ,1203, Jalur Hijau Jalan 
822031021,JH Tabah I, Jl. Tabah I , Jakarta Utara , Kelapa Gading , Kelapa Gading Timur ,1600, Jalur Hijau Jalan 
22031004,JH Biru Laut, Jl Biru Laut Raya , Jakarta Utara , Kelapa Gading , Kelapa Gading Timur ,1109, Jalur Hijau Jalan 
22031007,JH Pegangsaan Dua, Jl. Pegangsaan Dua , Jakarta Utara , Kelapa Gading , Pegangsaan Dua ,12000, Jalur Hijau Jalan 
22031013,JH Kompi Udin, Jl. Kompi Udin , Jakarta Utara , Kelapa Gading , Pegangsaan Dua ,698, Jalur Hijau Jalan 
822030002,JH Yos Sudarso (Tugu Utr B), Jl. Yos Sudarso , Jakarta Utara , Koja , -   ,15000, Jalur Hijau Jalan 
22030002,JH Cemara, Jl. Cemara , Jakarta Utara , Koja , -   ,1903, Jalur Hijau Jalan 
822030005,JH Viaduct Rawa Badak Utara, Jl. Inspeksi , Jakarta Utara , Koja , -   ,10000, Jalur Hijau Jalan 
822030003,JH Viaduct Plumpang Semper, Jl. Yos Sudarso , Jakarta Utara , Koja , -   ,3900, Jalur Hijau Jalan 
822030001,JH Yos Sudarso (Tugu Utr A), Jl. Yos Sudarso , Jakarta Utara , Koja , -   ,3000, Jalur Hijau Jalan 
22030012,JH Cibanteng, Jl Cibanteng , Jakarta Utara , Koja , -   ,1584, Jalur Hijau Jalan 
822030006,JH Deli, Jl. Deli , Jakarta Utara , Koja , -   ,601, Jalur Hijau Jalan 
822030004,JH Plumpang Semper, Jl. Plumpang Semper , Jakarta Utara , Koja , -   ,1567, Jalur Hijau Jalan 
22030036,JH Maja, Jl Maja , Jakarta Utara , Koja , Lagoa ,388, Jalur Hijau Jalan 
22030020,JH Mundu, Jl. Mundu , Jakarta Utara , Koja , Lagoa ,1561, Jalur Hijau Jalan 
22030004,JH Pinang, Jl Pinang , Jakarta Utara , Koja , Lagoa ,659, Jalur Hijau Jalan 
22030021,JH Mindi, Jl Mindi , Jakarta Utara , Koja , Lagoa ,1637, Jalur Hijau Jalan 
22030003,JH Mahoni, Jl Mahoni , Jakarta Utara , Koja , Lagoa ,2193, Jalur Hijau Jalan 
22030010,JH Muncang, Jl Muncang , Jakarta Utara , Koja , Lagoa ,1565, Jalur Hijau Jalan 
22030006,JH Komplek Yuka, Jl Komplek Yuka , Jakarta Utara , Koja , Tugu Utara ,1542, Jalur Hijau Jalan 
822030053,JH Cipeucang, Jl. Cipeucang , Jakarta Utara , Koja , Tugu Utara ,3585, Jalur Hijau Jalan 
822030019,JH Dukuh, Jl. Dukuh , Jakarta Utara , Koja , Tugu Utara ,1934, Jalur Hijau Jalan 
822030042,JH Anggrek, Jl. Anggrek , Jakarta Utara , Koja , Tugu Utara ,193, Jalur Hijau Jalan 
22030032,JH H. Murtado, Jl. H. Murtado , Jakarta Utara , Koja , Tugu Utara ,410, Jalur Hijau Jalan 
822030051,JH Sekoci, Jl. Sekoci , Jakarta Utara , Koja , Tugu Utara ,478, Jalur Hijau Jalan 
822030016,JH Mengkudu, Jl. Mengkudu , Jakarta Utara , Koja , Tugu Utara ,1178, Jalur Hijau Jalan 
822030040,JH Dahlia, Jl. Dahlia , Jakarta Utara , Koja , Tugu Utara ,1575, Jalur Hijau Jalan 
22030015,JH Walang Baru Raya, Jl Walang Baru Raya , Jakarta Utara , Koja , Tugu Utara ,1949, Jalur Hijau Jalan 
822030038,JH Teratai I, Jl. Teratai I , Jakarta Utara , Koja , Tugu Utara ,450, Jalur Hijau Jalan 
822030049,JH Lontar Dalam, Jl. Lontar Dalam , Jakarta Utara , Koja , Tugu Utara ,1385, Jalur Hijau Jalan 
822030010,JH Berdikari, Jl. Berdikari , Jakarta Utara , Koja , Tugu Utara ,2872, Jalur Hijau Jalan 
22030011,JH Bhayangkara, Jl. Bhayangkara , Jakarta Utara , Koja , Tugu Utara ,1146, Jalur Hijau Jalan 
822030029,JH Bendungan Melayu (Rawabadak), Jl. Bendungan Melayu , Jakarta Utara , Koja , Tugu Utara ,498, Jalur Hijau Jalan 
822030007,JH Walang Baru, Jl. Walang Baru , Jakarta Utara , Koja , Tugu Utara ,2134, Jalur Hijau Jalan 
822030047,JH Walang Baru VII, Jl. Walang Baru VII , Jakarta Utara , Koja , Tugu Utara ,1575, Jalur Hijau Jalan 
22030009,JH Mawar, Jl Mawar , Jakarta Utara , Koja , Tugu Utara ,1433, Jalur Hijau Jalan 
822030025,JH Lontar VI, Jl. Lontar VI , Jakarta Utara , Koja , Tugu Utara ,1789, Jalur Hijau Jalan 
822030045,JH Walang Baru III, Jl. Walang Baru III , Jakarta Utara , Koja , Tugu Utara ,1126, Jalur Hijau Jalan 
22030007,JH Nyiur Melambai, Jl. Nyiur Melambai , Jakarta Utara , Koja , Tugu Utara ,2877, Jalur Hijau Jalan 
822030055,JH Sulawesi (Rawabadak), Jl. Sulawesi , Jakarta Utara , Koja , Tugu Utara ,1186, Jalur Hijau Jalan 
822030022,JH Cibadak, Jl. Cibadak , Jakarta Utara , Koja , Tugu Utara ,1376, Jalur Hijau Jalan 
822030043,JH Matahari, Jl. Matahari , Jakarta Utara , Koja , Tugu Utara ,493, Jalur Hijau Jalan 
22030005,JH Johar, Jl. Johar , Jakarta Utara , Koja , Tugu Utara ,563, Jalur Hijau Jalan 
22030033,JH Melur, Jl Melur Tugu , Jakarta Utara , Koja , Tugu Utara ,602, Jalur Hijau Jalan 
822030052,JH Samudra, Jl. Samudra , Jakarta Utara , Koja , Tugu Utara ,372, Jalur Hijau Jalan 
822030018,JH Mangga (Rawabadak), Jl. Mangga , Jakarta Utara , Koja , Tugu Utara ,1823, Jalur Hijau Jalan 
822030041,JH Cempaka (Rawabadak), Jl. Cempaka , Jakarta Utara , Koja , Tugu Utara ,582, Jalur Hijau Jalan 
22030018,JH Mantang, Jl. Mantang , Jakarta Utara , Koja , Tugu Utara ,1449, Jalur Hijau Jalan 
22030029,JH Alur Laut, Jl Alur Laut Raya , Jakarta Utara , Koja , Tugu Utara ,695, Jalur Hijau Jalan 
822030050,JH Langsat (Rawabadak), Jl. Langsat , Jakarta Utara , Koja , Tugu Utara ,764, Jalur Hijau Jalan 
822030012,JH Semangka, Jl. Semangka , Jakarta Utara , Koja , Tugu Utara ,879, Jalur Hijau Jalan 
822030039,JH Teratai II, Jl. Teratai II , Jakarta Utara , Koja , Tugu Utara ,392, Jalur Hijau Jalan 
822030033,JH Melati, Jl. Melati Tugu , Jakarta Utara , Koja , Tugu Utara ,1521, Jalur Hijau Jalan 
22030001,JH Labu, Jl. Labu , Jakarta Utara , Koja , Tugu Utara ,580, Jalur Hijau Jalan 
822030048,JH Lontar Luar, Jl. Lontar Luar , Jakarta Utara , Koja , Tugu Utara ,1534, Jalur Hijau Jalan 
822030008,JH Manggar, Jl. Manggar , Jakarta Utara , Koja , Tugu Utara ,567, Jalur Hijau Jalan 
822030026,JH Sindang Terusan, Jl. Sindang Terusan , Jakarta Utara , Koja , Tugu Utara ,2034, Jalur Hijau Jalan 
822030046,JH Wlang Baru IV, Jl. Walang Baru IV , Jakarta Utara , Koja , Tugu Utara ,1200, Jalur Hijau Jalan 
22030008,JH Walang Baru Timur, Jl Walang Baru Timur , Jakarta Utara , Koja , Tugu Utara ,880, Jalur Hijau Jalan 
822030056,JH Jampea, Jl. Jampea , Jakarta Utara , Koja , Tugu Utara ,20520, Jalur Hijau Jalan 
822030024,JH Lontar V, Jl. Lontar V Dalam , Jakarta Utara , Koja , Tugu Utara ,2567, Jalur Hijau Jalan 
822030044,JH Walang Baru II, Jl. Walang Baru II , Jakarta Utara , Koja , Tugu Utara ,1325, Jalur Hijau Jalan 
822011001,JH Kampung Muka, Jl. Kampung Muka , Jakarta Utara , Pademangan , Ancol ,300, Jalur Hijau Jalan 
822011017,JH Cengkeh (Pademangan Tmr), Jl. Cengkeh , Jakarta Utara , Pademangan , Ancol ,432, Jalur Hijau Jalan 
822011015,JH Lodan Raya (Pademangan Tmr), Jl. Lodan Raya , Jakarta Utara , Pademangan , Ancol ,26743, Jalur Hijau Jalan 
822011022,JH Waspada Raya, Jl. Waspada Raya , Jakarta Utara , Pademangan , Ancol ,576, Jalur Hijau Jalan 
822011018,JH Kampung Bandan, Jl. Kampung Bandan , Jakarta Utara , Pademangan , Ancol ,1845, Jalur Hijau Jalan 
822011016,JH Tongkol, Jl. Tongkol Raya , Jakarta Utara , Pademangan , Ancol ,984, Jalur Hijau Jalan 
822011003,JH Gunung Sahari (Pademangan Brt), Jl. Gunung Sahari Raya , Jakarta Utara , Pademangan , Pademangan Barat ,3675, Jalur Hijau Jalan 
822011023,JH Industri 3, Jl. Industri 3 , Jakarta Utara , Pademangan , Pademangan Barat ,612, Jalur Hijau Jalan 
822011021,JH Budi Mulia, Jl. Budi Mulia , Jakarta Utara , Pademangan , Pademangan Barat ,2543, Jalur Hijau Jalan 
822011019,JH Hidup Baru (Kali Mati), Jl. Hidup Baru , Jakarta Utara , Pademangan , Pademangan Barat ,4356, Jalur Hijau Jalan 
822011004,JH Kali Mati, Jl. Hidup Baru , Jakarta Utara , Pademangan , Pademangan Barat ,4432, Jalur Hijau Jalan 
822011024,JH Ampera, Jl. Ampera Raya , Jakarta Utara , Pademangan , Pademangan Barat ,625, Jalur Hijau Jalan 
822011002,JH Mangga Dua Raya (Pademangan Brt), Jl. Mangga Dua Raya , Jakarta Utara , Pademangan , Pademangan Barat ,2200, Jalur Hijau Jalan 
822011020,JH Budi Mulia Utara, Jl. Budi Mulia Utara , Jakarta Utara , Pademangan , Pademangan Barat ,1115, Jalur Hijau Jalan 
822011005,JH Satria RW 01, Jl. Satria I , Jakarta Utara , Pademangan , Pademangan Barat ,405, Jalur Hijau Jalan 
822011014,JH Pademangan Gang 02, Jl. Pademangan Gang 02 , Jakarta Utara , Pademangan , Pademangan Timur ,1315, Jalur Hijau Jalan 
822011012,JH Pademangan Gang 22, Jl. Pademangan Gang 22 , Jakarta Utara , Pademangan , Pademangan Timur ,1300, Jalur Hijau Jalan 
822011010,JH Pademangan V, Jl. Pademangan V , Jakarta Utara , Pademangan , Pademangan Timur ,2145, Jalur Hijau Jalan 
822011008,JH Pademangan III, JL. Pademangan III , Jakarta Utara , Pademangan , Pademangan Timur ,2132, Jalur Hijau Jalan 
822011006,JH Pademangan I, Jl. Pademangan I , Jakarta Utara , Pademangan , Pademangan Timur ,1345, Jalur Hijau Jalan 
822011013,JH Pademangan Gang 32, Jl. Pademangan Gang 32 , Jakarta Utara , Pademangan , Pademangan Timur ,674, Jalur Hijau Jalan 
822011011,JH Pademangan VI Ujung, Jl. Pademangan VI , Jakarta Utara , Pademangan , Pademangan Timur ,5125, Jalur Hijau Jalan 
822011009,JH Pademangan IV, Jl. Pademangan IV , Jakarta Utara , Pademangan , Pademangan Timur ,2834, Jalur Hijau Jalan 
822011007,JH Pademangan II, Jl. Pademangan II , Jakarta Utara , Pademangan , Pademangan Timur ,1426, Jalur Hijau Jalan 
822010006,JH Kampung Gusti, Jl. Kampung Gusti , Jakarta Utara , Penjaringan , Pejagalan ,2700, Jalur Hijau Jalan 
822010004,JH Bidara Raya, Jl. Bidara Raya , Jakarta Utara , Penjaringan , Pejagalan ,2352, Jalur Hijau Jalan 
822010002,JH Kamal Muara, Jl. Kamal Muara , Jakarta Utara , Penjaringan , Pejagalan ,2900, Jalur Hijau Jalan 
822010005,JH Aladin, Jl. Aladin , Jakarta Utara , Penjaringan , Pejagalan ,1592, Jalur Hijau Jalan 
822010003,JH Teluk Gong, Jl. Teluk Gong , Jakarta Utara , Penjaringan , Pejagalan ,1200, Jalur Hijau Jalan 
822010001,JH Kapuk Raya, Jl. Kapuk Raya , Jakarta Utara , Penjaringan , Pejagalan ,920, Jalur Hijau Jalan 
822010008,JH Gedong Panjang (Penjaringan), Jl. Gedong Panjang , Jakarta Utara , Penjaringan , Penjaringan ,3000, Jalur Hijau Jalan 
822010015,JH Bandengan Utr & Sel., Jl. Bandengan Utr & Sel. , Jakarta Utara , Penjaringan , Penjaringan ,4650, Jalur Hijau Jalan 
822010013,JH Pluit Raya I, Jl. Pluit Raya I , Jakarta Utara , Penjaringan , Penjaringan ,943, Jalur Hijau Jalan 
822010011,JH Pluit Raya III, Jl. Pluit Raya III , Jakarta Utara , Penjaringan , Penjaringan ,240, Jalur Hijau Jalan 
822010009,JH Pluit Selatan, Jl. Pluit Selatan , Jakarta Utara , Penjaringan , Penjaringan ,3900, Jalur Hijau Jalan 
822010007,JH Pakin (Pasar Ikan), Jl. Pakin (Pasar Ikan) , Jakarta Utara , Penjaringan , Penjaringan ,517, Jalur Hijau Jalan 
822010016,JH Jembatan III, Jl. Jembatan III , Jakarta Utara , Penjaringan , Penjaringan ,7125, Jalur Hijau Jalan 
822010014,JH Tanah Pasir, Jl. Tanah Pasir , Jakarta Utara , Penjaringan , Penjaringan ,1168, Jalur Hijau Jalan 
822010012,JH Pluit Raya II, Jl. Pluit Raya II , Jakarta Utara , Penjaringan , Penjaringan ,600, Jalur Hijau Jalan 
822010010,JH Pluit Raya, Jl. Pluit Raya , Jakarta Utara , Penjaringan , Penjaringan ,4900, Jalur Hijau Jalan 
822020008,JH Sulawesi (Tanjung Priok), Jl. Sulawesi , Jakarta Utara , Tanjung Priok , -   ,4346, Jalur Hijau Jalan 
822020004,JH Sunter Podomoro A (Papanggo), Jl. Sunter Podomoro A , Jakarta Utara , Tanjung Priok , -   ,1000, Jalur Hijau Jalan 
822020007,JH Martadinata, Jl. Martadinata , Jakarta Utara , Tanjung Priok , -   ,30735, Jalur Hijau Jalan 
822020006,JH Yos Sudarso (Sungai Bambu), Jl. Yos Sudarso , Jakarta Utara , Tanjung Priok , Kebon Bawang ,30000, Jalur Hijau Jalan 
822020005,JH KDIM/ Gaya Motor, Jl. KDIM/ Gaya Motor , Jakarta Utara , Tanjung Priok , Sungai Bambu ,1000, Jalur Hijau Jalan 
822020001,JH Sunter Podomoro B, Jl. Sunter Podomoro B , Jakarta Utara , Tanjung Priok , Sunter Agung ,30000, Jalur Hijau Jalan 
822020002,JH Sunter Podomoro C, Jl. Sunter Podomoro C , Jakarta Utara , Tanjung Priok , Sunter Agung ,1000, Jalur Hijau Jalan 
822020003,JH Sunter Podomoro D, Jl. Sunter Podomoro D , Jakarta Utara , Tanjung Priok , Sunter Agung ,1000, Jalur Hijau Jalan 
833021001,Taman Kali Pedongkelan, Tepian Air Pedongkelan , Jakarta Barat , Cengkareng , Kedaung Kali Angke ,2400, Tepian Air 
